type,geometry/type,geometry/coordinates/0,geometry/coordinates/1,properties/attribute_id,properties/label_type,properties/neighborhood,properties/severity,properties/is_temporary
Feature,Point,-122.31031799316406,47.599151611328125,52096323,SurfaceProblem,Atlantic,4,false
Feature,Point,-122.31067657470703,47.59917449951172,52096324,SurfaceProblem,Atlantic,4,false
Feature,Point,-122.3090591430664,47.598358154296875,52096325,SurfaceProblem,Atlantic,3,false
Feature,Point,-122.30885314941406,47.60013198852539,52096326,SurfaceProblem,Atlantic,3,false
Feature,Point,-122.30465698242188,47.597774505615234,52096327,SurfaceProblem,Atlantic,4,false
Feature,Point,-122.30475616455078,47.59749984741211,52096328,SurfaceProblem,Atlantic,4,false
Feature,Point,-122.30491638183594,47.59645462036133,52096329,SurfaceProblem,Atlantic,3,false
Feature,Point,-122.30894470214844,47.59267044067383,52096330,Obstacle,Atlantic,3,false
Feature,Point,-122.30738830566406,47.5929069519043,52096331,Obstacle,Atlantic,4,false
Feature,Point,-122.3012466430664,47.59453582763672,52096332,Obstacle,Atlantic,4,true
Feature,Point,-122.30314636230469,47.59465026855469,52096333,Obstacle,Atlantic,4,false
Feature,Point,-122.30099487304688,47.5855598449707,52096334,Obstacle,Atlantic,,false
Feature,Point,-122.30085754394531,47.58687973022461,52096335,Obstacle,Atlantic,4,false
Feature,Point,-122.30377197265625,47.586891174316406,52096336,Obstacle,Atlantic,2,true
Feature,Point,-122.30083465576172,47.58540725708008,52096337,Obstacle,Atlantic,,false
Feature,Point,-122.29951477050781,47.58686828613281,52096338,Obstacle,Atlantic,5,false
Feature,Point,-122.30583190917969,47.58867263793945,52096339,Obstacle,Atlantic,5,false
Feature,Point,-122.30400848388672,47.587039947509766,52096340,Obstacle,Atlantic,2,false
Feature,Point,-122.29906463623047,47.58930969238281,52096341,Obstacle,Atlantic,4,false
Feature,Point,-122.29972076416016,47.58694839477539,52096342,Obstacle,Atlantic,4,false
Feature,Point,-122.30140686035156,47.59132385253906,52096343,Obstacle,Atlantic,2,false
Feature,Point,-122.30545806884766,47.59384536743164,52096344,Obstacle,Atlantic,4,false
Feature,Point,-122.3071060180664,47.592918395996094,52096345,Obstacle,Atlantic,4,false
Feature,Point,-122.30917358398438,47.59306716918945,52096346,Obstacle,Atlantic,3,false
Feature,Point,-122.30724334716797,47.592811584472656,52096347,Obstacle,Atlantic,4,false
Feature,Point,-122.30104064941406,47.59484100341797,52096348,Obstacle,Atlantic,2,false
Feature,Point,-122.30944061279297,47.593360900878906,52096349,Obstacle,Atlantic,4,false
Feature,Point,-122.31017303466797,47.60080337524414,52096372,NoCurbRamp,Atlantic,3,false
Feature,Point,-122.31145477294922,47.59746551513672,52096378,NoCurbRamp,Atlantic,5,false
Feature,Point,-122.31172180175781,47.59742736816406,52096379,NoCurbRamp,Atlantic,3,false
Feature,Point,-122.30612182617188,47.59457015991211,52096380,NoCurbRamp,Atlantic,3,false
Feature,Point,-122.30612182617188,47.595157623291016,52096381,NoCurbRamp,Atlantic,3,false
Feature,Point,-122.30609893798828,47.594539642333984,52096382,NoCurbRamp,Atlantic,2,false
Feature,Point,-122.29784393310547,47.60081100463867,52096425,NoCurbRamp,Atlantic,3,false
Feature,Point,-122.30043029785156,47.58637619018555,52096433,NoCurbRamp,Atlantic,3,false
Feature,Point,-122.29871368408203,47.58378219604492,52096448,NoCurbRamp,Atlantic,2,false
Feature,Point,-122.2982406616211,47.5845947265625,52096449,NoCurbRamp,Atlantic,3,false
Feature,Point,-122.29899597167969,47.59461975097656,52096450,NoCurbRamp,Atlantic,4,false
Feature,Point,-122.30378723144531,47.58845138549805,52096456,NoCurbRamp,Atlantic,2,false
Feature,Point,-122.30381774902344,47.58758544921875,52096457,NoCurbRamp,Atlantic,3,false
Feature,Point,-122.29895782470703,47.58637237548828,52096458,NoCurbRamp,Atlantic,4,false
Feature,Point,-122.29825592041016,47.58696746826172,52096459,NoCurbRamp,Atlantic,3,false
Feature,Point,-122.29896545410156,47.593021392822266,52096460,NoCurbRamp,Atlantic,1,false
Feature,Point,-122.3001937866211,47.59300231933594,52096461,NoCurbRamp,Atlantic,3,false
Feature,Point,-122.30020904541016,47.58638000488281,52096462,NoCurbRamp,Atlantic,2,false
Feature,Point,-122.30887603759766,47.59580993652344,52096504,NoCurbRamp,Atlantic,3,false
Feature,Point,-122.30632019042969,47.59595489501953,52096505,NoCurbRamp,Atlantic,3,false
Feature,Point,-122.30619812011719,47.59303665161133,52096516,NoCurbRamp,Atlantic,3,false
Feature,Point,-122.30377197265625,47.58967971801758,52096517,NoCurbRamp,Atlantic,3,false
Feature,Point,-122.30615234375,47.593833923339844,52096518,NoCurbRamp,Atlantic,3,false
Feature,Point,-122.30308532714844,47.58545684814453,52096541,NoCurbRamp,Atlantic,3,false
Feature,Point,-122.30342864990234,47.585418701171875,52096542,NoCurbRamp,Atlantic,3,false
Feature,Point,-122.30255889892578,47.58687973022461,52096543,NoCurbRamp,Atlantic,3,false
Feature,Point,-122.30195617675781,47.583526611328125,52096556,NoCurbRamp,Atlantic,3,false
Feature,Point,-122.30047607421875,47.583011627197266,52096557,NoCurbRamp,Atlantic,4,false
Feature,Point,-122.36620330810547,47.67593002319336,52096574,CurbRamp,West Woodland,1,false
Feature,Point,-122.37606048583984,47.67449951171875,52096577,CurbRamp,West Woodland,2,false
Feature,Point,-122.37609100341797,47.67519760131836,52096580,CurbRamp,West Woodland,2,false
Feature,Point,-122.37606048583984,47.67459487915039,52096592,CurbRamp,West Woodland,2,false
Feature,Point,-122.37342834472656,47.67593765258789,52096593,CurbRamp,West Woodland,1,false
Feature,Point,-122.37297058105469,47.67593002319336,52096594,CurbRamp,West Woodland,3,false
Feature,Point,-122.36883544921875,47.675235748291016,52096595,CurbRamp,West Woodland,1,false
Feature,Point,-122.37135314941406,47.67591857910156,52096601,CurbRamp,West Woodland,1,false
Feature,Point,-122.37005615234375,47.67593765258789,52096602,CurbRamp,West Woodland,,false
Feature,Point,-122.37146759033203,47.67387771606445,52096603,CurbRamp,West Woodland,2,false
Feature,Point,-122.37069702148438,47.664485931396484,52096616,CurbRamp,West Woodland,1,false
Feature,Point,-122.37493896484375,47.66436004638672,52096622,CurbRamp,West Woodland,2,false
Feature,Point,-122.36874389648438,47.66228485107422,52096623,CurbRamp,West Woodland,1,false
Feature,Point,-122.37378692626953,47.66353988647461,52096624,CurbRamp,West Woodland,1,false
Feature,Point,-122.3707046508789,47.66230010986328,52096632,CurbRamp,West Woodland,1,false
Feature,Point,-122.37064361572266,47.66374588012695,52096633,CurbRamp,West Woodland,1,false
Feature,Point,-122.3659439086914,47.67424011230469,52096646,CurbRamp,West Woodland,,false
Feature,Point,-122.37149047851562,47.675228118896484,52096647,CurbRamp,West Woodland,1,false
Feature,Point,-122.36200714111328,47.670928955078125,52096650,CurbRamp,West Woodland,1,false
Feature,Point,-122.36282348632812,47.67097473144531,52096651,CurbRamp,West Woodland,3,false
Feature,Point,-122.36197662353516,47.66876983642578,52096652,CurbRamp,West Woodland,1,false
Feature,Point,-122.36180114746094,47.675926208496094,52096653,CurbRamp,West Woodland,2,false
Feature,Point,-122.36284637451172,47.675907135009766,52096654,CurbRamp,West Woodland,2,false
Feature,Point,-122.36194610595703,47.674251556396484,52096655,CurbRamp,West Woodland,1,false
Feature,Point,-122.36308288574219,47.67413330078125,52096656,CurbRamp,West Woodland,2,false
Feature,Point,-122.3629379272461,47.6759147644043,52096657,CurbRamp,West Woodland,2,false
Feature,Point,-122.37374877929688,47.664493560791016,52096658,CurbRamp,West Woodland,2,false
Feature,Point,-122.37342834472656,47.66357421875,52096663,CurbRamp,West Woodland,1,false
Feature,Point,-122.37376403808594,47.66375732421875,52096664,CurbRamp,West Woodland,2,false
Feature,Point,-122.36091613769531,47.66370391845703,52096672,CurbRamp,West Woodland,2,false
Feature,Point,-122.3608627319336,47.664302825927734,52096673,CurbRamp,West Woodland,1,false
Feature,Point,-122.36779022216797,47.67460632324219,52096674,CurbRamp,West Woodland,1,false
Feature,Point,-122.36797332763672,47.67524337768555,52096675,CurbRamp,West Woodland,2,false
Feature,Point,-122.3713150024414,47.67302703857422,52096676,CurbRamp,West Woodland,2,false
Feature,Point,-122.36621856689453,47.67522430419922,52096677,CurbRamp,West Woodland,2,false
Feature,Point,-122.36285400390625,47.672420501708984,52096679,CurbRamp,West Woodland,3,false
Feature,Point,-122.37329864501953,47.66357421875,52096690,CurbRamp,West Woodland,2,false
Feature,Point,-122.37382507324219,47.6635856628418,52096691,CurbRamp,West Woodland,1,false
Feature,Point,-122.36873626708984,47.66358947753906,52096703,CurbRamp,West Woodland,2,false
Feature,Point,-122.3707046508789,47.66377639770508,52096704,CurbRamp,West Woodland,1,false
Feature,Point,-122.36632537841797,47.673133850097656,52096709,CurbRamp,West Woodland,1,false
Feature,Point,-122.36785888671875,47.67531967163086,52096710,CurbRamp,West Woodland,,false
Feature,Point,-122.37129974365234,47.673763275146484,52096711,CurbRamp,West Woodland,2,false
Feature,Point,-122.3619613647461,47.675926208496094,52096725,CurbRamp,West Woodland,3,false
Feature,Point,-122.37364196777344,47.673038482666016,52096726,CurbRamp,West Woodland,1,false
Feature,Point,-122.37345123291016,47.67012405395508,52096743,CurbRamp,West Woodland,2,false
Feature,Point,-122.36637115478516,47.66858673095703,52096744,CurbRamp,West Woodland,2,false
Feature,Point,-122.36206817626953,47.661502838134766,52096754,CurbRamp,West Woodland,3,false
Feature,Point,-122.36223602294922,47.66157913208008,52096755,CurbRamp,West Woodland,,false
Feature,Point,-122.3639144897461,47.66151809692383,52096756,CurbRamp,West Woodland,3,false
Feature,Point,-122.36404418945312,47.66151428222656,52096757,CurbRamp,West Woodland,1,false
Feature,Point,-122.36396789550781,47.662986755371094,52096758,CurbRamp,West Woodland,1,false
Feature,Point,-122.36852264404297,47.66209411621094,52096759,CurbRamp,West Woodland,1,false
Feature,Point,-122.3641128540039,47.66286087036133,52096760,CurbRamp,West Woodland,1,false
Feature,Point,-122.36402130126953,47.66215896606445,52096761,CurbRamp,West Woodland,3,false
Feature,Point,-122.36814880371094,47.66229248046875,52096762,CurbRamp,West Woodland,1,false
Feature,Point,-122.36607360839844,47.663002014160156,52096763,CurbRamp,West Woodland,1,false
Feature,Point,-122.36602783203125,47.66877746582031,52096778,CurbRamp,West Woodland,2,false
Feature,Point,-122.36089324951172,47.66225814819336,52096786,CurbRamp,West Woodland,2,false
Feature,Point,-122.36833190917969,47.66285705566406,52096793,CurbRamp,West Woodland,1,false
Feature,Point,-122.36395263671875,47.66286087036133,52096794,CurbRamp,West Woodland,2,false
Feature,Point,-122.364013671875,47.66220474243164,52096795,CurbRamp,West Woodland,2,false
Feature,Point,-122.36605834960938,47.66444396972656,52096796,CurbRamp,West Woodland,2,false
Feature,Point,-122.36091613769531,47.66286849975586,52096797,CurbRamp,West Woodland,3,false
Feature,Point,-122.36517333984375,47.66939926147461,52096809,CurbRamp,West Woodland,,false
Feature,Point,-122.36636352539062,47.669490814208984,52096810,CurbRamp,West Woodland,1,false
Feature,Point,-122.36626434326172,47.669429779052734,52096811,CurbRamp,West Woodland,3,false
Feature,Point,-122.37344360351562,47.67022705078125,52096812,CurbRamp,West Woodland,2,false
Feature,Point,-122.30594635009766,47.59383773803711,52096350,Obstacle,Atlantic,3,false
Feature,Point,-122.30656433105469,47.593040466308594,52096351,Obstacle,Atlantic,4,false
Feature,Point,-122.3017349243164,47.58441162109375,52096352,Obstacle,Atlantic,4,false
Feature,Point,-122.30314636230469,47.585453033447266,52096353,Obstacle,Atlantic,2,false
Feature,Point,-122.29985809326172,47.596435546875,52096354,Obstacle,Atlantic,3,false
Feature,Point,-122.29756927490234,47.599124908447266,52096355,Obstacle,Atlantic,2,false
Feature,Point,-122.30990600585938,47.593994140625,52096356,Obstacle,Atlantic,2,false
Feature,Point,-122.30841064453125,47.596553802490234,52096357,Obstacle,Atlantic,3,false
Feature,Point,-122.31043243408203,47.60162353515625,52096358,Obstacle,Atlantic,2,false
Feature,Point,-122.3062515258789,47.5984001159668,52096359,Obstacle,Atlantic,3,false
Feature,Point,-122.31707763671875,47.60012435913086,52096360,Obstacle,Atlantic,,false
Feature,Point,-122.29923248291016,47.59498596191406,52096361,Obstacle,Atlantic,1,true
Feature,Point,-122.30134582519531,47.58442306518555,52096362,Obstacle,Atlantic,3,false
Feature,Point,-122.3004150390625,47.594627380371094,52096363,Obstacle,Atlantic,3,false
Feature,Point,-122.30628204345703,47.60076141357422,52096364,NoCurbRamp,Atlantic,3,false
Feature,Point,-122.31025695800781,47.60075759887695,52096373,NoCurbRamp,Atlantic,3,false
Feature,Point,-122.31268310546875,47.597530364990234,52096383,NoCurbRamp,Atlantic,3,false
Feature,Point,-122.31170654296875,47.59756851196289,52096384,NoCurbRamp,Atlantic,3,false
Feature,Point,-122.31144714355469,47.597496032714844,52096385,NoCurbRamp,Atlantic,5,false
Feature,Point,-122.31167602539062,47.59756088256836,52096386,NoCurbRamp,Atlantic,3,false
Feature,Point,-122.31169128417969,47.5982780456543,52096387,NoCurbRamp,Atlantic,3,false
Feature,Point,-122.3133316040039,47.598388671875,52096388,NoCurbRamp,Atlantic,3,false
Feature,Point,-122.2991943359375,47.5954704284668,52096389,NoCurbRamp,Atlantic,3,false
Feature,Point,-122.29878997802734,47.59669494628906,52096390,NoCurbRamp,Atlantic,3,false
Feature,Point,-122.29987335205078,47.596736907958984,52096391,NoCurbRamp,Atlantic,1,false
Feature,Point,-122.29890441894531,47.59672927856445,52096392,NoCurbRamp,Atlantic,3,false
Feature,Point,-122.29988861083984,47.59681701660156,52096393,NoCurbRamp,Atlantic,1,false
Feature,Point,-122.29885864257812,47.5968017578125,52096394,NoCurbRamp,Atlantic,3,false
Feature,Point,-122.29879760742188,47.59804153442383,52096395,NoCurbRamp,Atlantic,3,false
Feature,Point,-122.30004119873047,47.59678649902344,52096396,NoCurbRamp,Atlantic,1,false
Feature,Point,-122.29882049560547,47.59681701660156,52096397,NoCurbRamp,Atlantic,3,false
Feature,Point,-122.2988052368164,47.5980224609375,52096398,NoCurbRamp,Atlantic,4,false
Feature,Point,-122.2986831665039,47.596839904785156,52096399,NoCurbRamp,Atlantic,3,false
Feature,Point,-122.29763793945312,47.596797943115234,52096400,NoCurbRamp,Atlantic,3,false
Feature,Point,-122.29867553710938,47.59678268432617,52096401,NoCurbRamp,Atlantic,3,false
Feature,Point,-122.29874420166016,47.598079681396484,52096402,NoCurbRamp,Atlantic,3,false
Feature,Point,-122.30003356933594,47.598052978515625,52096403,NoCurbRamp,Atlantic,3,false
Feature,Point,-122.29985809326172,47.5980224609375,52096404,NoCurbRamp,Atlantic,3,false
Feature,Point,-122.30126190185547,47.597938537597656,52096405,NoCurbRamp,Atlantic,3,false
Feature,Point,-122.30001831054688,47.598148345947266,52096406,NoCurbRamp,Atlantic,3,false
Feature,Point,-122.2998046875,47.59813690185547,52096407,NoCurbRamp,Atlantic,3,false
Feature,Point,-122.30609130859375,47.59445571899414,52096408,NoCurbRamp,Atlantic,1,false
Feature,Point,-122.30497741699219,47.59455490112305,52096409,NoCurbRamp,Atlantic,3,false
Feature,Point,-122.30110168457031,47.596736907958984,52096410,NoCurbRamp,Atlantic,3,false
Feature,Point,-122.30126953125,47.5965461730957,52096411,NoCurbRamp,Atlantic,3,false
Feature,Point,-122.30007934570312,47.596717834472656,52096412,NoCurbRamp,Atlantic,1,false
Feature,Point,-122.30126953125,47.5964241027832,52096413,NoCurbRamp,Atlantic,3,false
Feature,Point,-122.29782104492188,47.600921630859375,52096426,NoCurbRamp,Atlantic,3,false
Feature,Point,-122.3028335571289,47.58445358276367,52096434,NoCurbRamp,Atlantic,3,false
Feature,Point,-122.30007934570312,47.59547805786133,52096435,NoCurbRamp,Atlantic,1,false
Feature,Point,-122.30130004882812,47.594547271728516,52096436,NoCurbRamp,Atlantic,3,false
Feature,Point,-122.30126953125,47.59464645385742,52096437,NoCurbRamp,Atlantic,3,false
Feature,Point,-122.29832458496094,47.58382034301758,52096451,NoCurbRamp,Atlantic,2,false
Feature,Point,-122.29826354980469,47.58443069458008,52096452,NoCurbRamp,Atlantic,3,false
Feature,Point,-122.29901123046875,47.59450912475586,52096453,NoCurbRamp,Atlantic,2,false
Feature,Point,-122.29916381835938,47.5944938659668,52096463,NoCurbRamp,Atlantic,2,false
Feature,Point,-122.30128479003906,47.59316635131836,52096464,NoCurbRamp,Atlantic,3,false
Feature,Point,-122.29863739013672,47.591304779052734,52096465,NoCurbRamp,Atlantic,1,false
Feature,Point,-122.3012924194336,47.592994689941406,52096466,NoCurbRamp,Atlantic,3,false
Feature,Point,-122.30223846435547,47.59031677246094,52096467,NoCurbRamp,Atlantic,2,false
Feature,Point,-122.29910278320312,47.58554458618164,52096468,NoCurbRamp,Atlantic,5,false
Feature,Point,-122.30026245117188,47.58553695678711,52096469,NoCurbRamp,Atlantic,3,false
Feature,Point,-122.2989730834961,47.59453582763672,52096470,NoCurbRamp,Atlantic,1,false
Feature,Point,-122.30107879638672,47.59288787841797,52096471,NoCurbRamp,Atlantic,3,false
Feature,Point,-122.30651092529297,47.59755325317383,52096472,NoCurbRamp,Atlantic,2,false
Feature,Point,-122.3073959350586,47.5946159362793,52096506,NoCurbRamp,Atlantic,1,false
Feature,Point,-122.30631256103516,47.595863342285156,52096507,NoCurbRamp,Atlantic,3,false
Feature,Point,-122.30679321289062,47.593109130859375,52096519,NoCurbRamp,Atlantic,3,false
Feature,Point,-122.30379486083984,47.58964538574219,52096520,NoCurbRamp,Atlantic,3,false
Feature,Point,-122.30619049072266,47.59312438964844,52096521,NoCurbRamp,Atlantic,3,false
Feature,Point,-122.3027572631836,47.58639907836914,52096544,NoCurbRamp,Atlantic,3,false
Feature,Point,-122.30353546142578,47.5855827331543,52096545,NoCurbRamp,Atlantic,3,false
Feature,Point,-122.3004379272461,47.586883544921875,52096546,NoCurbRamp,Atlantic,3,false
Feature,Point,-122.30213165283203,47.583740234375,52096558,NoCurbRamp,Atlantic,1,false
