cell_id,lat,lon,barrier_count,severity_mean,severity_max,temp_ratio,dominant_type,neighborhood,accessibility_score,risk_level
7_13,47.53374252319336,-122.35089874267578,27,2.4814814814814814,4.0,0.0,SurfaceProblem,Industrial District,93.3,Medium
7_14,47.53318532307943,-122.34645129007006,62,4.612903225806452,5.0,0.0,NoSidewalk,Industrial District,71.4,High
7_15,47.53193791707357,-122.34177207946777,12,4.666666666666667,5.0,0.0,NoCurbRamp,Industrial District,94.4,Medium
7_17,47.533920072159674,-122.32988105629975,51,3.980392156862745,4.0,0.0,NoSidewalk,Industrial District,79.7,High
7_18,47.5325396584823,-122.32621118519873,216,3.9074074074074074,4.0,0.0,NoSidewalk,Industrial District,15.599999999999994,High
7_19,47.531699309477936,-122.32293659931905,37,3.2432432432432434,4.0,0.0,NoCurbRamp,Industrial District,88.0,Medium
7_20,47.53518931070963,-122.31484985351562,3,1.3333333333333333,2.0,0.0,CurbRamp,Industrial District,99.6,Low
7_24,47.53289922078451,-122.29359436035156,6,1.5,2.0,0.0,NoSidewalk,North Beacon Hill,99.1,Low
7_25,47.53465270996094,-122.29081471761067,7,3.2857142857142856,4.0,0.1111111111111111,CurbRamp,North Beacon Hill,97.7,Medium
7_26,47.531492673433746,-122.28537280742938,11,3.1818181818181817,5.0,0.07692307692307693,NoSidewalk,Mount Baker,96.5,Medium
7_27,47.533487955729164,-122.28221249050564,44,1.2727272727272727,3.0,0.0,CurbRamp,Mount Baker,94.4,Medium
7_28,47.535218980577255,-122.27588738335504,9,3.6666666666666665,5.0,0.0,NoSidewalk,Mount Baker,96.7,Medium
7_5,47.53107308178413,-122.39104312803687,79,4.3544303797468356,5.0,0.0,NoSidewalk,Industrial District,65.6,High
7_6,47.533181533813476,-122.38570343017578,49,2.0408163265306123,4.0,0.0,CurbRamp,Industrial District,90.0,Medium
7_7,47.53298918023167,-122.38081617240447,81,2.3209876543209877,4.0,0.0,NoCurbRamp,Industrial District,81.2,Medium
7_8,47.53217072182513,-122.37695458594789,47,2.6595744680851063,5.0,0.06382978723404255,CurbRamp,Industrial District,87.5,Medium
8_11,47.53709442138672,-122.3603353881836,23,2.652173913043478,5.0,0.0,CurbRamp,Industrial District,93.9,Medium
8_12,47.538781550023465,-122.35628212272347,70,2.757142857142857,4.0,0.0,CurbRamp,Industrial District,80.7,Medium
8_13,47.5382124917549,-122.35124849018298,56,3.4285714285714284,4.0,0.0,NoSidewalk,Industrial District,80.8,High
8_14,47.53639184274981,-122.34513805758569,31,5.0,5.0,0.0,NoSidewalk,Industrial District,84.5,Medium
8_15,47.53955841064453,-122.34093284606934,4,3.25,4.0,0.0,NoSidewalk,Industrial District,98.7,Medium
8_16,47.53896917615618,-122.33580425807408,28,3.75,5.0,0.0,NoSidewalk,Industrial District,89.5,Medium
8_17,47.53714734454488,-122.33083875789198,42,3.9285714285714284,4.0,0.0,NoSidewalk,Industrial District,83.5,Medium
8_18,47.535545349121094,-122.3275540669759,11,4.0,4.0,0.0,NoSidewalk,Industrial District,95.6,Medium
8_19,47.53942532009549,-122.32049560546875,8,3.125,4.0,0.0,CurbRamp,Industrial District,97.5,Medium
8_22,47.53931862967355,-122.30454417637416,14,1.4285714285714286,3.0,0.0,NoSidewalk,Industrial District,98.0,Low
8_23,47.53929319835844,-122.29947989327567,21,3.3333333333333335,5.0,0.23809523809523808,Obstacle,North Beacon Hill,93.0,Medium
8_24,47.53889592488607,-122.29683532714844,15,2.7333333333333334,5.0,0.06666666666666667,CurbRamp,North Beacon Hill,95.9,Low
8_25,47.53656482696533,-122.29203987121582,4,2.5,3.0,0.0,SurfaceProblem,North Beacon Hill,99.0,Low
8_26,47.53793182373047,-122.28460845947265,13,1.0,1.0,0.0,CurbRamp,Mount Baker,98.7,Low
8_27,47.536845684051514,-122.28249073028564,14,1.5,3.0,0.0,CurbRamp,Mount Baker,97.9,Low
8_28,47.53759166172573,-122.27689906529018,7,2.7142857142857144,4.0,0.0,CurbRamp,Mount Baker,98.1,Low
8_29,47.536410823012844,-122.27165915749289,30,2.7333333333333334,5.0,0.0,CurbRamp,Mount Baker,91.8,Medium
8_30,47.53841798955744,-122.2647750160911,21,2.4761904761904763,4.0,0.18181818181818182,NoCurbRamp,Mount Baker,94.8,Medium
8_31,47.53999710083008,-122.26342010498047,1,3.0,3.0,1.0,Obstacle,Mount Baker,99.7,Medium
8_4,47.53839808496936,-122.39558976272056,56,2.892857142857143,3.0,0.0,NoSidewalk,Industrial District,83.8,Medium
8_5,47.53843114833639,-122.39103290288135,99,2.6161616161616164,5.0,0.0,CurbRamp,Industrial District,74.1,Medium
8_6,47.53864946365356,-122.38553104400634,77,3.311688311688312,5.0,0.0,NoSidewalk,Industrial District,74.5,High
8_7,47.538280444675024,-122.38100967407226,89,2.707865168539326,5.0,0.0,NoSidewalk,Industrial District,75.9,Medium
8_8,47.53837090951425,-122.37605850784867,27,2.3703703703703702,5.0,0.0,NoCurbRamp,Industrial District,93.6,Medium
8_9,47.53900400797526,-122.37267049153645,5,3.2,4.0,0.0,NoCurbRamp,Industrial District,98.4,Medium
9_12,47.54246052106222,-122.35632928212483,93,3.225806451612903,5.0,0.0,NoSidewalk,Industrial District,70.0,High
9_13,47.54190001949187,-122.35174056022397,61,3.5245901639344264,4.0,0.0,NoSidewalk,Industrial District,78.5,High
9_15,47.54068819681803,-122.34041659037273,9,3.2222222222222223,5.0,0.08333333333333333,CurbRamp,Industrial District,97.1,Medium
9_16,47.54066467285156,-122.33754030863444,12,3.0833333333333335,5.0,0.0,NoCurbRamp,Industrial District,96.3,Medium
9_18,47.54098129272461,-122.32358360290527,4,1.0,1.0,0.0,CurbRamp,Industrial District,99.6,Low
9_19,47.54164361953735,-122.32108926773071,16,3.0,5.0,0.0,NoCurbRamp,Industrial District,95.2,Medium
9_20,47.54533767700195,-122.31829833984375,2,5.0,5.0,0.0,NoCurbRamp,Industrial District,99.0,Medium
9_21,47.544150865994965,-122.31030185406024,26,1.0384615384615385,2.0,0.0,SurfaceProblem,Industrial District,97.3,Medium
9_22,47.54228950949276,-122.3068780338063,17,1.5294117647058822,4.0,0.0,NoSidewalk,Industrial District,97.4,Low
9_23,47.544478849931195,-122.30141136863016,17,2.823529411764706,5.0,0.0,NoSidewalk,North Beacon Hill,95.2,Low
9_25,47.543150965372725,-122.29155095418294,26,3.769230769230769,5.0,0.0,NoSidewalk,North Beacon Hill,90.2,Medium
9_26,47.54327265421549,-122.2846450805664,39,2.6923076923076925,5.0,0.02564102564102564,CurbRamp,Mount Baker,89.5,Medium
9_29,47.54330539703369,-122.27004750569661,11,3.1818181818181817,5.0,0.0,CurbRamp,Mount Baker,96.5,Medium
9_30,47.543042046683176,-122.26477977207729,55,2.3636363636363638,4.0,0.08928571428571429,CurbRamp,Mount Baker,87.0,Medium
9_31,47.54327949317726,-122.26204722636454,37,3.0,4.0,0.02702702702702703,NoSidewalk,Mount Baker,88.9,Medium
9_4,47.54314386028133,-122.39632792015598,72,2.75,3.0,0.0,NoSidewalk,Industrial District,80.2,Medium
9_5,47.54254444122314,-122.39121810913086,99,2.727272727272727,4.0,0.0,NoSidewalk,Industrial District,73.0,Medium
9_6,47.543805089490164,-122.38598238188645,107,2.6542056074766354,5.0,0.0,CurbRamp,Industrial District,71.6,Medium
9_7,47.54280154579564,-122.38123594585218,95,3.168421052631579,5.0,0.0,NoCurbRamp,Industrial District,69.9,High
9_8,47.54284325961409,-122.37762003931506,29,2.0344827586206895,3.0,0.0,CurbRamp,Industrial District,94.1,Medium
