time_bin,properties/neighborhood,barrier_count,severity_mean,severity_max,severity_std,temp_ratio,prop_CurbRamp,prop_NoSidewalk,prop_NoCurbRamp,prop_SurfaceProblem,prop_Obstacle,prop_Occlusion,prop_Other,weighted_impact,accessibility_score,barrier_count_lag1,barrier_count_lag2,barrier_count_lag3,barrier_count_roll3,barrier_count_roll5,severity_mean_lag1,severity_mean_lag2,severity_mean_lag3,severity_mean_roll3,severity_mean_roll5,accessibility_score_lag1,accessibility_score_lag2,accessibility_score_lag3,accessibility_score_roll3,accessibility_score_roll5,temp_ratio_lag1,temp_ratio_lag2,temp_ratio_lag3,temp_ratio_roll3,temp_ratio_roll5,time_position,time_sin,time_cos,barriers_per_km2,area_km2,population,median_income,pct_minority,pct_elderly,equity_concern_score,barriers_per_km2_norm,area_km2_norm,population_norm,median_income_norm,pct_minority_norm,pct_elderly_norm,equity_concern_score_norm
179,North Beacon Hill,410.0,3.3390243902439023,5.0,1.2624689686143478,0.06341463414634146,0.0,0.0,0.32439024390243903,0.16097560975609757,0.5097560975609756,0.0,0.004878048780487805,3615.5,88.1829268292683,409.0,410.0,410.0,409.6666666666667,409.8,1.882640586797066,1.9780487804878049,2.4829268292682927,2.399904585842924,2.5292110441886817,37.65281173594132,39.5609756097561,49.65853658536585,55.13223805832191,57.69397698133461,0.0,0.0024390243902439024,0.012195121951219513,0.021951219512195124,0.017560975609756096,0.8994974874371859,-0.5903366919365287,0.8071571037619851,299.8684221646204,13.8293988078658,,,,,574.8772860150754,-0.9245278483760047,0.8857080586341984,0.0,0.0,0.0,0.0,-0.8310625379004034
180,North Beacon Hill,410.0,3.675609756097561,5.0,0.833081441644899,0.007317073170731708,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4521.0,110.26829268292684,410.0,409.0,410.0,409.6666666666667,409.8,3.3390243902439023,1.882640586797066,1.9780487804878049,2.9657582443795096,2.6716500685789253,88.1829268292683,37.65281173594132,39.5609756097561,78.70134374937882,65.06470868865168,0.06341463414634146,0.0,0.0024390243902439024,0.023577235772357725,0.01707317073170732,0.9045226130653267,-0.5645616825119181,0.8253908811219762,299.8684221646204,13.8293988078658,,,,,574.8772860150754,-0.9245278483760047,0.8857080586341984,0.0,0.0,0.0,0.0,-0.8310625379004034
181,North Beacon Hill,335.0,3.647761194029851,5.0,0.7746658945572517,0.005970149253731343,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3666.0,109.43283582089552,410.0,410.0,409.0,385.0,394.8,3.675609756097561,3.3390243902439023,1.882640586797066,3.5541317801237713,2.904616941531237,110.26829268292684,88.1829268292683,37.65281173594132,102.62801844436355,77.01956853575761,0.007317073170731708,0.06341463414634146,0.0,0.025567285523601505,0.01582817619220968,0.9095477386934674,-0.5382239057242882,0.8428018909013508,299.8684221646204,13.8293988078658,,,,,574.8772860150754,-0.9245278483760047,0.8857080586341984,0.0,0.0,0.0,0.0,-0.8310625379004034
41,North Queen Anne,222.0,1.4054054054054055,4.0,0.6504906380547638,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-312.0,-14.054054054054054,351.62311557788945,345.92763157894734,346.39285714285717,222.0,222.0,2.605501029054099,2.5432030294325,2.5560460313609203,1.4054054054054055,1.4054054054054055,44.08319514118346,39.08401388259955,38.59504213350835,-14.054054054054054,-14.054054054054054,0.00680095331825695,0.004516931374460902,0.002911111733831185,0.0,0.0,0.20603015075376885,0.9620793630944628,0.2727696814306032,623.1512572318273,2.5708044096973026,15000.0,105000.0,18.5,10.8,1441.5642902690026,0.2065644717467825,-0.23988366380184376,0.7410846001218122,0.11360702676647075,-0.5411691993157881,-0.12809296196995107,0.10787754096038342
42,North Queen Anne,409.0,2.3789731051344742,5.0,1.4821314546236097,0.0,0.6992665036674817,0.30073349633251834,0.0,0.0,0.0,0.0,0.0,1083.0,26.479217603911984,222.0,345.92763157894734,346.39285714285717,315.5,315.5,1.4054054054054055,2.5432030294325,2.5560460313609203,1.89218925526994,1.89218925526994,-14.054054054054054,39.08401388259955,38.59504213350835,6.212581774928965,6.212581774928965,0.0,0.004516931374460902,0.002911111733831185,0.0,0.0,0.21105527638190955,0.9702107955409863,0.24226227980378318,623.1512572318273,2.5708044096973026,15000.0,105000.0,18.5,10.8,1441.5642902690026,0.2065644717467825,-0.23988366380184376,0.7410846001218122,0.11360702676647075,-0.5411691993157881,-0.12809296196995107,0.10787754096038342
43,North Queen Anne,410.0,3.102439024390244,5.0,1.1163352120057122,0.0,0.0,0.4024390243902439,0.0,0.5829268292682926,0.0,0.014634146341463415,0.0,3174.0,77.41463414634146,409.0,222.0,346.39285714285717,347.0,347.0,2.3789731051344742,1.4054054054054055,2.5560460313609203,2.295605844976708,2.295605844976708,26.479217603911984,-14.054054054054054,38.59504213350835,29.94659923206646,29.94659923206646,0.0,0.0,0.002911111733831185,0.0,0.0,0.21608040201005024,0.9773751007667072,0.21151338586781906,623.1512572318273,2.5708044096973026,15000.0,105000.0,18.5,10.8,1441.5642902690026,0.2065644717467825,-0.23988366380184376,0.7410846001218122,0.11360702676647075,-0.5411691993157881,-0.12809296196995107,0.10787754096038342
44,North Queen Anne,410.0,3.1365853658536587,5.0,1.0089467983194693,0.05121951219512195,0.0,0.0,0.3,0.1951219512195122,0.4975609756097561,0.0,0.007317073170731708,3310.0,80.73170731707316,410.0,409.0,222.0,409.6666666666667,362.75,3.102439024390244,2.3789731051344742,1.4054054054054055,2.8726658317927924,2.5058507251959456,77.41463414634146,26.479217603911984,-14.054054054054054,61.541853022442204,42.642876253318136,0.0,0.0,0.0,0.017073170731707315,0.012804878048780487,0.22110552763819097,0.98356513723637,0.18055365078890212,623.1512572318273,2.5708044096973026,15000.0,105000.0,18.5,10.8,1441.5642902690026,0.2065644717467825,-0.23988366380184376,0.7410846001218122,0.11360702676647075,-0.5411691993157881,-0.12809296196995107,0.10787754096038342
45,North Queen Anne,151.0,3.3311258278145695,5.0,0.8142223636053872,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1509.0,99.93377483443709,410.0,410.0,409.0,323.6666666666667,320.4,3.1365853658536587,3.102439024390244,2.3789731051344742,3.1900500726861574,2.6709057457196703,80.73170731707316,77.41463414634146,26.479217603911984,86.02670543261723,54.101055969541925,0.05121951219512195,0.0,0.0,0.017073170731707315,0.010243902439024389,0.22613065326633167,0.9887747345870026,0.14941393590426094,623.1512572318273,2.5708044096973026,15000.0,105000.0,18.5,10.8,1441.5642902690026,0.2065644717467825,-0.23988366380184376,0.7410846001218122,0.11360702676647075,-0.5411691993157881,-0.12809296196995107,0.10787754096038342
102,Phinney Ridge,158.0,1.6139240506329113,4.0,0.683981259700662,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-255.0,-16.139240506329113,351.62311557788945,345.92763157894734,346.39285714285717,158.0,158.0,2.605501029054099,2.5432030294325,2.5560460313609203,1.6139240506329113,1.6139240506329113,44.08319514118346,39.08401388259955,38.59504213350835,-16.139240506329113,-16.139240506329113,0.00680095331825695,0.004516931374460902,0.002911111733831185,0.0,0.0,0.5125628140703518,-0.07885254540747635,-0.9968862904477932,405.0154056705885,4.399832636117935,12000.0,98000.0,14.8,12.2,984.808845130516,-0.5566427254218168,-0.05702433350250848,0.2764174071193898,-0.08520527007485307,-0.8310382247844896,0.24792186187732557,-0.3869562243706271
103,Phinney Ridge,410.0,2.0146341463414634,5.0,0.9788873918743365,0.0,0.8853658536585366,0.11463414634146342,0.0,0.0,0.0,0.0,0.0,-62.0,-1.5121951219512195,158.0,345.92763157894734,346.39285714285717,284.0,284.0,1.6139240506329113,2.5432030294325,2.5560460313609203,1.8142790984871873,1.8142790984871873,-16.139240506329113,39.08401388259955,38.59504213350835,-8.825717814140166,-8.825717814140166,0.0,0.004516931374460902,0.002911111733831185,0.0,0.0,0.5175879396984925,-0.11028349891127483,-0.9939001709768879,405.0154056705885,4.399832636117935,12000.0,98000.0,14.8,12.2,984.808845130516,-0.5566427254218168,-0.05702433350250848,0.2764174071193898,-0.08520527007485307,-0.8310382247844896,0.24792186187732557,-0.3869562243706271
104,Phinney Ridge,410.0,3.5853658536585367,5.0,0.7588309679704571,0.0,0.0,0.4609756097560976,0.0,0.5146341463414634,0.012195121951219513,0.012195121951219513,0.0,3701.0,90.26829268292684,410.0,158.0,346.39285714285717,326.0,326.0,2.0146341463414634,1.6139240506329113,2.5560460313609203,2.4046413502109707,2.4046413502109707,-1.5121951219512195,-16.139240506329113,38.59504213350835,24.205619018215504,24.205619018215504,0.0,0.0,0.002911111733831185,0.0,0.0,0.5226130653266332,-0.14160451942495178,-0.9899233102005571,405.0154056705885,4.399832636117935,12000.0,98000.0,14.8,12.2,984.808845130516,-0.5566427254218168,-0.05702433350250848,0.2764174071193898,-0.08520527007485307,-0.8310382247844896,0.24792186187732557,-0.3869562243706271
105,Phinney Ridge,410.0,3.2365853658536587,5.0,0.6671678995142725,0.004878048780487805,0.0,0.0,0.8975609756097561,0.0,0.1,0.0,0.0024390243902439024,3911.5,95.40243902439025,410.0,410.0,158.0,410.0,347.0,3.5853658536585367,2.0146341463414634,1.6139240506329113,2.9455284552845526,2.6126273541216425,90.26829268292684,-1.5121951219512195,-16.139240506329113,61.38617886178863,42.00482401975919,0.0,0.0,0.0,0.0016260162601626016,0.0012195121951219512,0.5276381909547738,-0.1727843854740992,-0.9849596723401105,405.0154056705885,4.399832636117935,12000.0,98000.0,14.8,12.2,984.808845130516,-0.5566427254218168,-0.05702433350250848,0.2764174071193898,-0.08520527007485307,-0.8310382247844896,0.24792186187732557,-0.3869562243706271
106,Phinney Ridge,394.0,3.020304568527919,5.0,0.21304507074178136,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3570.0,90.60913705583756,410.0,410.0,410.0,404.6666666666667,356.4,3.2365853658536587,3.5853658536585367,2.0146341463414634,3.280751929346705,2.694162797002898,95.40243902439025,90.26829268292684,-1.5121951219512195,92.09328958771822,51.72568662697487,0.004878048780487805,0.0,0.0,0.0016260162601626016,0.000975609756097561,0.5326633165829145,-0.20379201629015167,-0.9790142052577147,405.0154056705885,4.399832636117935,12000.0,98000.0,14.8,12.2,984.808845130516,-0.5566427254218168,-0.05702433350250848,0.2764174071193898,-0.08520527007485307,-0.8310382247844896,0.24792186187732557,-0.3869562243706271
86,Pike-Market,140.0,1.9428571428571428,5.0,1.1921290341742685,0.05,0.5928571428571429,0.03571428571428571,0.06428571428571428,0.15714285714285714,0.15,0.0,0.0,289.5,20.67857142857143,351.62311557788945,345.92763157894734,346.39285714285717,140.0,140.0,2.605501029054099,2.5432030294325,2.5560460313609203,1.9428571428571428,1.9428571428571428,44.08319514118346,39.08401388259955,38.59504213350835,20.67857142857143,20.67857142857143,0.00680095331825695,0.004516931374460902,0.002911111733831185,0.05,0.05,0.4321608040201005,0.4134558336521342,-0.9105241751974622,531.1568531386533,0.2635756258678157,,,,,1018.279977519698,-0.11530279950017287,-0.47055167874224485,0.0,0.0,0.0,0.0,-0.3506947048938096
28,Pioneer Square,235.0,1.348936170212766,5.0,0.5824617446172194,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-317.0,-13.48936170212766,351.62311557788945,345.92763157894734,346.39285714285717,235.0,235.0,2.605501029054099,2.5432030294325,2.5560460313609203,1.348936170212766,1.348936170212766,44.08319514118346,39.08401388259955,38.59504213350835,-13.48936170212766,-13.48936170212766,0.00680095331825695,0.004516931374460902,0.002911111733831185,0.0,0.0,0.1407035175879397,0.773323331215339,0.6340118495722387,676.169980912081,0.7971368372091092,,,,,1296.2844193651292,0.3920647973826305,-0.4172082451253089,0.0,0.0,0.0,0.0,-0.04951387344162814
29,Pioneer Square,304.0,2.0921052631578947,5.0,1.148138186723964,0.04276315789473684,0.4144736842105263,0.09868421052631579,0.13157894736842105,0.18421052631578946,0.17105263157894737,0.0,0.0,1118.5,36.79276315789474,235.0,345.92763157894734,346.39285714285717,269.5,269.5,1.348936170212766,2.5432030294325,2.5560460313609203,1.7205207166853302,1.7205207166853302,-13.48936170212766,39.08401388259955,38.59504213350835,11.65170072788354,11.65170072788354,0.0,0.004516931374460902,0.002911111733831185,0.02138157894736842,0.02138157894736842,0.1457286432160804,0.7929527330827785,0.6092831551065168,676.169980912081,0.7971368372091092,,,,,1296.2844193651292,0.3920647973826305,-0.4172082451253089,0.0,0.0,0.0,0.0,-0.04951387344162814
33,Portage Bay,32.0,1.625,3.0,0.7513428837969107,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-52.0,-16.25,351.62311557788945,345.92763157894734,346.39285714285717,32.0,32.0,2.605501029054099,2.5432030294325,2.5560460313609203,1.625,1.625,44.08319514118346,39.08401388259955,38.59504213350835,-16.25,-16.25,0.00680095331825695,0.004516931374460902,0.002911111733831185,0.0,0.0,0.1658291457286432,0.8633822754312233,0.5045503408691775,1146.134173482456,0.2861794086493319,,,,,2197.2520424275062,2.036361466701772,-0.4682918379579675,0.0,0.0,0.0,0.0,0.9265646957500601
34,Portage Bay,296.0,2.4087837837837838,5.0,1.0791351875886892,0.0,0.2905405405405405,0.07432432432432433,0.22972972972972974,0.3885135135135135,0.013513513513513514,0.0033783783783783786,0.0,1418.5,47.9222972972973,32.0,345.92763157894734,346.39285714285717,164.0,164.0,1.625,2.5432030294325,2.5560460313609203,2.016891891891892,2.016891891891892,-16.25,39.08401388259955,38.59504213350835,15.83614864864865,15.83614864864865,0.0,0.004516931374460902,0.002911111733831185,0.0,0.0,0.1708542713567839,0.8788798788614602,0.4770431411648898,1146.134173482456,0.2861794086493319,,,,,2197.2520424275062,2.036361466701772,-0.4682918379579675,0.0,0.0,0.0,0.0,0.9265646957500601
86,Ravenna,267.0,1.7265917602996255,4.0,0.5977438738530447,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-461.0,-17.265917602996254,351.62311557788945,345.92763157894734,346.39285714285717,267.0,267.0,2.605501029054099,2.5432030294325,2.5560460313609203,1.7265917602996255,1.7265917602996255,44.08319514118346,39.08401388259955,38.59504213350835,-17.265917602996254,-17.265917602996254,0.00680095331825695,0.004516931374460902,0.002911111733831185,0.0,0.0,0.4321608040201005,0.4134558336521342,-0.9105241751974622,574.3173203212676,9.197006277026958,14000.0,115000.0,18.2,14.8,1253.6755805476523,0.035705752973755424,0.42257895890972735,0.5861955357876715,0.39762459368264763,-0.5646720932727098,0.9462351061651262,-0.0956748822984389
87,Ravenna,410.0,1.721951219512195,5.0,0.6338118449724335,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-706.0,-17.21951219512195,267.0,345.92763157894734,346.39285714285717,338.5,338.5,1.7265917602996255,2.5432030294325,2.5560460313609203,1.7242714899059104,1.7242714899059104,-17.265917602996254,39.08401388259955,38.59504213350835,-17.242714899059102,-17.242714899059102,0.0,0.004516931374460902,0.002911111733831185,0.0,0.0,0.4371859296482412,0.384505835032011,-0.9231225611078606,574.3173203212676,9.197006277026958,14000.0,115000.0,18.2,14.8,1253.6755805476523,0.035705752973755424,0.42257895890972735,0.5861955357876715,0.39762459368264763,-0.5646720932727098,0.9462351061651262,-0.0956748822984389
88,Ravenna,410.0,1.9926829268292683,5.0,0.7988041930458293,0.0,0.9073170731707317,0.09268292682926829,0.0,0.0,0.0,0.0,0.0,-213.0,-5.195121951219512,410.0,267.0,346.39285714285717,362.3333333333333,362.3333333333333,1.721951219512195,1.7265917602996255,2.5560460313609203,1.8137419688803629,1.8137419688803629,-17.21951219512195,-17.265917602996254,38.59504213350835,-13.226850583112572,-13.226850583112572,0.0,0.0,0.002911111733831185,0.0,0.0,0.44221105527638194,0.35517255263342823,-0.9348007583735984,574.3173203212676,9.197006277026958,14000.0,115000.0,18.2,14.8,1253.6755805476523,0.035705752973755424,0.42257895890972735,0.5861955357876715,0.39762459368264763,-0.5646720932727098,0.9462351061651262,-0.0956748822984389
89,Ravenna,410.0,4.034146341463415,5.0,0.8087570094238478,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4962.0,121.02439024390243,410.0,410.0,267.0,410.0,374.25,1.9926829268292683,1.721951219512195,1.7265917602996255,2.5829268292682923,2.3688430620261256,-5.195121951219512,-17.21951219512195,-17.265917602996254,32.86991869918699,20.33595962364118,0.0,0.0,0.0,0.0,0.0,0.4472361809045226,0.32548522651021206,-0.945547125913667,574.3173203212676,9.197006277026958,14000.0,115000.0,18.2,14.8,1253.6755805476523,0.035705752973755424,0.42257895890972735,0.5861955357876715,0.39762459368264763,-0.5646720932727098,0.9462351061651262,-0.0956748822984389
90,Ravenna,410.0,4.082926829268293,5.0,0.80824069831814,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,5022.0,122.48780487804878,410.0,410.0,410.0,410.0,381.4,4.034146341463415,1.9926829268292683,1.721951219512195,3.3699186991869916,2.711659815474559,121.02439024390243,-5.195121951219512,-17.21951219512195,79.4390243902439,40.7663286745227,0.0,0.0,0.0,0.0,0.0,0.45226130653266333,0.29547344963467004,-0.9553509515151948,574.3173203212676,9.197006277026958,14000.0,115000.0,18.2,14.8,1253.6755805476523,0.035705752973755424,0.42257895890972735,0.5861955357876715,0.39762459368264763,-0.5646720932727098,0.9462351061651262,-0.0956748822984389
91,Ravenna,410.0,4.004878048780488,5.0,0.8303389061268708,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4926.0,120.14634146341463,410.0,410.0,410.0,410.0,410.0,4.082926829268293,4.034146341463415,1.9926829268292683,4.040650406504065,3.1673170731707314,122.48780487804878,121.02439024390243,-5.195121951219512,121.21951219512194,68.24878048780486,0.0,0.0,0.0,0.0,0.0,0.457286432160804,0.2651671383986787,-0.9642024625116117,574.3173203212676,9.197006277026958,14000.0,115000.0,18.2,14.8,1253.6755805476523,0.035705752973755424,0.42257895890972735,0.5861955357876715,0.39762459368264763,-0.5646720932727098,0.9462351061651262,-0.0956748822984389
92,Ravenna,409.0,4.095354523227384,5.0,0.8303099669172281,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,5025.0,122.8606356968215,410.0,410.0,410.0,409.6666666666667,409.8,4.004878048780488,4.082926829268293,4.034146341463415,4.061053133758722,3.6419977339137697,120.14634146341463,122.48780487804878,121.02439024390243,121.83159401276164,96.26481006619358,0.0,0.0,0.0,0.0,0.0,0.4623115577889447,0.23459650279236888,-0.972092835524257,574.3173203212676,9.197006277026958,14000.0,115000.0,18.2,14.8,1253.6755805476523,0.035705752973755424,0.42257895890972735,0.5861955357876715,0.39762459368264763,-0.5646720932727098,0.9462351061651262,-0.0956748822984389
93,Ravenna,410.0,4.15609756097561,5.0,0.8564579301154297,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,5112.0,124.6829268292683,409.0,410.0,410.0,409.6666666666667,409.8,4.095354523227384,4.004878048780488,4.082926829268293,4.085443377661161,4.074680660743038,122.8606356968215,120.14634146341463,122.48780487804878,122.56330132983481,122.24041982229112,0.0,0.0,0.0,0.0,0.0,0.46733668341708545,0.20379201629015192,-0.9790142052577145,574.3173203212676,9.197006277026958,14000.0,115000.0,18.2,14.8,1253.6755805476523,0.035705752973755424,0.42257895890972735,0.5861955357876715,0.39762459368264763,-0.5646720932727098,0.9462351061651262,-0.0956748822984389
94,Ravenna,410.0,4.168292682926829,5.0,0.8498350262427232,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,5127.0,125.04878048780486,410.0,409.0,410.0,409.6666666666667,409.8,4.15609756097561,4.095354523227384,4.004878048780488,4.139914922376607,4.10150992903572,124.6829268292683,122.8606356968215,120.14634146341463,124.19744767129822,123.04529787107163,0.0,0.0,0.0,0.0,0.0,0.4723618090452261,0.17278438547409986,-0.9849596723401104,574.3173203212676,9.197006277026958,14000.0,115000.0,18.2,14.8,1253.6755805476523,0.035705752973755424,0.42257895890972735,0.5861955357876715,0.39762459368264763,-0.5646720932727098,0.9462351061651262,-0.0956748822984389
95,Ravenna,410.0,3.731707317073171,5.0,0.9720894805196889,0.0,0.0,0.6731707317073171,0.0,0.3170731707317073,0.0,0.00975609756097561,0.0,4174.0,101.80487804878048,410.0,410.0,409.0,410.0,409.8,4.168292682926829,4.15609756097561,4.095354523227384,4.01869918699187,4.031266026596696,125.04878048780486,124.6829268292683,122.8606356968215,117.17886178861788,118.90871250521795,0.0,0.0,0.0,0.0,0.0,0.47738693467336685,0.14160451942495159,-0.9899233102005571,574.3173203212676,9.197006277026958,14000.0,115000.0,18.2,14.8,1253.6755805476523,0.035705752973755424,0.42257895890972735,0.5861955357876715,0.39762459368264763,-0.5646720932727098,0.9462351061651262,-0.0956748822984389
96,Ravenna,410.0,3.292682926829268,5.0,0.9156050663933138,0.01951219512195122,0.0,0.0,0.0,0.7853658536585366,0.2146341463414634,0.0,0.0,2854.5,69.6219512195122,410.0,410.0,410.0,410.0,409.8,3.731707317073171,4.168292682926829,4.15609756097561,3.730894308943089,3.8888270022064524,101.80487804878048,125.04878048780486,124.6829268292683,98.82520325203252,108.80383445643747,0.0,0.0,0.0,0.0065040650406504065,0.003902439024390244,0.4824120603015075,0.11028349891127508,-0.9939001709768878,574.3173203212676,9.197006277026958,14000.0,115000.0,18.2,14.8,1253.6755805476523,0.035705752973755424,0.42257895890972735,0.5861955357876715,0.39762459368264763,-0.5646720932727098,0.9462351061651262,-0.0956748822984389
97,Ravenna,410.0,3.7,5.0,0.8846697614347775,0.02926829268292683,0.0,0.0,0.6804878048780488,0.0,0.3024390243902439,0.0,0.01707317073170732,4263.5,103.98780487804878,410.0,410.0,410.0,410.0,410.0,3.292682926829268,3.731707317073171,4.168292682926829,3.5747967479674796,3.8097560975609754,69.6219512195122,101.80487804878048,125.04878048780486,91.8048780487805,105.02926829268293,0.01951219512195122,0.0,0.0,0.016260162601626018,0.00975609756097561,0.48743718592964824,0.0788525454074766,-0.9968862904477932,574.3173203212676,9.197006277026958,14000.0,115000.0,18.2,14.8,1253.6755805476523,0.035705752973755424,0.42257895890972735,0.5861955357876715,0.39762459368264763,-0.5646720932727098,0.9462351061651262,-0.0956748822984389
98,Ravenna,410.0,3.151219512195122,5.0,0.560789676903055,0.0024390243902439024,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3876.0,94.53658536585365,410.0,410.0,410.0,410.0,410.0,3.7,3.292682926829268,3.731707317073171,3.38130081300813,3.6087804878048777,103.98780487804878,69.6219512195122,101.80487804878048,89.3821138211382,98.99999999999999,0.02926829268292683,0.01951219512195122,0.0,0.01707317073170732,0.01024390243902439,0.49246231155778897,0.04734298997155776,-0.9988786919844436,574.3173203212676,9.197006277026958,14000.0,115000.0,18.2,14.8,1253.6755805476523,0.035705752973755424,0.42257895890972735,0.5861955357876715,0.39762459368264763,-0.5646720932727098,0.9462351061651262,-0.0956748822984389
99,Ravenna,96.0,2.9583333333333335,4.0,0.3217277916652905,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,852.0,88.75,410.0,410.0,410.0,305.3333333333333,347.2,3.151219512195122,3.7,3.292682926829268,3.2698509485094855,3.3667886178861783,94.53658536585365,103.98780487804878,69.6219512195122,95.7581300813008,91.740243902439,0.0024390243902439024,0.02926829268292683,0.01951219512195122,0.01056910569105691,0.01024390243902439,0.49748743718592964,0.015786242013637264,-0.9998753895176573,574.3173203212676,9.197006277026958,14000.0,115000.0,18.2,14.8,1253.6755805476523,0.035705752973755424,0.42257895890972735,0.5861955357876715,0.39762459368264763,-0.5646720932727098,0.9462351061651262,-0.0956748822984389
34,Roosevelt,114.0,1.6491228070175439,4.0,0.6237547756796747,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-188.0,-16.49122807017544,351.62311557788945,345.92763157894734,346.39285714285717,114.0,114.0,2.605501029054099,2.5432030294325,2.5560460313609203,1.6491228070175439,1.6491228070175439,44.08319514118346,39.08401388259955,38.59504213350835,-16.49122807017544,-16.49122807017544,0.00680095331825695,0.004516931374460902,0.002911111733831185,0.0,0.0,0.1708542713567839,0.8788798788614602,0.4770431411648898,313.08916523853793,8.412938844412565,8500.0,88000.0,22.5,11.2,896.5984234575935,-0.8782715076887057,0.3441908599365547,-0.2656943180501031,-0.3692228369910299,-0.2277972798901647,-0.02066015515644372,-0.4825204821423414
35,Roosevelt,409.0,1.7799511002444988,4.0,0.6934490365054985,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-728.0,-17.799511002444987,114.0,345.92763157894734,346.39285714285717,261.5,261.5,1.6491228070175439,2.5432030294325,2.5560460313609203,1.7145369536310213,1.7145369536310213,-16.49122807017544,39.08401388259955,38.59504213350835,-17.145369536310213,-17.145369536310213,0.0,0.004516931374460902,0.002911111733831185,0.0,0.0,0.17587939698492464,0.8935013957148741,0.44906041448292017,313.08916523853793,8.412938844412565,8500.0,88000.0,22.5,11.2,896.5984234575935,-0.8782715076887057,0.3441908599365547,-0.2656943180501031,-0.3692228369910299,-0.2277972798901647,-0.02066015515644372,-0.4825204821423414
36,Roosevelt,410.0,2.5634146341463415,5.0,1.2788014134501267,0.0,0.6341463414634146,0.36585365853658536,0.0,0.0,0.0,0.0,0.0,1393.0,33.97560975609756,409.0,114.0,346.39285714285717,311.0,311.0,1.7799511002444988,1.6491228070175439,2.5560460313609203,1.9974961804694615,1.9974961804694615,-17.799511002444987,-16.49122807017544,38.59504213350835,-0.10504310550762123,-0.10504310550762123,0.0,0.0,0.002911111733831185,0.0,0.0,0.18090452261306533,0.9072322509454814,0.42063005461378417,313.08916523853793,8.412938844412565,8500.0,88000.0,22.5,11.2,896.5984234575935,-0.8782715076887057,0.3441908599365547,-0.2656943180501031,-0.3692228369910299,-0.2277972798901647,-0.02066015515644372,-0.4825204821423414
37,Roosevelt,410.0,3.975609756097561,5.0,0.369219415688965,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4890.0,119.26829268292684,410.0,409.0,114.0,409.6666666666667,335.75,2.5634146341463415,1.7799511002444988,1.6491228070175439,2.7729918301628005,2.492024574376486,33.97560975609756,-17.799511002444987,-16.49122807017544,45.148130478859805,29.738290841600993,0.0,0.0,0.0,0.0,0.0,0.18592964824120603,0.9200587573381745,0.39178040155849314,313.08916523853793,8.412938844412565,8500.0,88000.0,22.5,11.2,896.5984234575935,-0.8782715076887057,0.3441908599365547,-0.2656943180501031,-0.3692228369910299,-0.2277972798901647,-0.02066015515644372,-0.4825204821423414
38,Roosevelt,410.0,3.9609756097560975,5.0,0.4118525436865358,0.0,0.0,0.9975609756097561,0.0,0.0024390243902439024,0.0,0.0,0.0,4869.0,118.7560975609756,410.0,410.0,409.0,410.0,350.6,3.975609756097561,2.5634146341463415,1.7799511002444988,3.5,2.7858147814524084,119.26829268292684,33.97560975609756,-17.799511002444987,90.66666666666667,47.54185218547592,0.0,0.0,0.0,0.0,0.0,0.19095477386934673,0.9319681291524348,0.3625402132786245,313.08916523853793,8.412938844412565,8500.0,88000.0,22.5,11.2,896.5984234575935,-0.8782715076887057,0.3441908599365547,-0.2656943180501031,-0.3692228369910299,-0.2277972798901647,-0.02066015515644372,-0.4825204821423414
39,Roosevelt,410.0,3.3317073170731706,5.0,0.6902885631642227,0.04390243902439024,0.0,0.0,0.07804878048780488,0.4634146341463415,0.4585365853658537,0.0,0.0,3141.0,76.60975609756098,410.0,410.0,410.0,410.0,409.8,3.9609756097560975,3.975609756097561,2.5634146341463415,3.75609756097561,3.1223316834635337,118.7560975609756,119.26829268292684,33.97560975609756,104.8780487804878,66.1620490190232,0.0,0.0,0.0,0.014634146341463414,0.008780487804878048,0.19597989949748743,0.942948494867437,0.3329386370297613,313.08916523853793,8.412938844412565,8500.0,88000.0,22.5,11.2,896.5984234575935,-0.8782715076887057,0.3441908599365547,-0.2656943180501031,-0.3692228369910299,-0.2277972798901647,-0.02066015515644372,-0.4825204821423414
